award ID,award year,award month,award day,procedure,original company name,pesos,ammendments,contract begin,contract end,contract duration
4180950023,2005,8,9,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,296694.449,NO,2005,2006,1
4127055059,2005,8,22,LICITACION PUBLICA INTERNACIONAL,"PROVEDORA Y SERVICIOS INTEGRALES, S.A. DE C.V.",295760.521,NO,2005,2005,0
4121954009,2005,12,13,LICITACION PUBLICA NACIONAL,"EUTECTIC MEXICO, S.A. DE C.V.",295564.388,NO,2005,2006,1
4127054043,2005,9,15,INVITACION A TRES PERSONAS,"TECNO FIRE, S.A. DE C.V.",295564.388,NO,2005,2005,0
415115896,2005,3,14,ADJUDICACION DIRECTA,"SERVICIOS ESPECIALIZADOS DE CARDENAS, S.A. DE C.V.",295564.388,NO,2005,2005,0
415115902,2005,3,14,ADJUDICACION DIRECTA,ESCALANTE MARTINEZ JOSE EFRAIN,295564.388,NO,2005,2005,0
415115903,2005,4,8,ADJUDICACION DIRECTA,CAPITAINE MURILLO OSWALDO JULIAN,295564.388,NO,2005,2005,0
415125979,2005,8,8,ADJUDICACION DIRECTA,LOPEZ JUAREZ TILA DEL CARMEN,295564.388,NO,2005,2005,0
4180950026,2005,7,21,ADJUDICACION DIRECTA,"MOTOROLA, INC",295005.446,NO,2005,2005,0
4127051107,2005,7,25,INVITACION A TRES PERSONAS,"COMERCIALIZADORA E INMOBILIARIA DEL ATLANTICO, S.",294865.009,NO,2005,2005,0
4150950006,2005,4,17,ADJUDICACION DIRECTA,"MOTOROLA, INC",292808.974,NO,2005,2005,0
428025003,2005,11,30,ADJUDICACION DIRECTA,"AMBIENTACION TABASCO, S.A.",292177.782,NO,2005,2005,0
4128050048,2005,8,10,ADJUDICACION DIRECTA,"CEDEREYMA, S.A. DE C.V.",291869.833,NO,2005,2005,0
4128050033,2005,6,30,ADJUDICACION DIRECTA,"COMERCIALIZADORA AGUILAR CONTRERAS, S.A. DE C.V.",290672.797,NO,2005,2005,0
4127051128,2005,8,16,INVITACION A TRES PERSONAS,"MATERIALES INDUSTRIALES DE COATZACOALCOS, S.A.",290658.019,NO,2005,2005,0
4187950004,2005,8,18,ADJUDICACION DIRECTA,DANIEL MEASUREMENT AND CONTROL INC.,290239.411,NO,2005,2005,0
4120452005,2005,6,22,INVITACION A TRES PERSONAS,"PYM DE MEXICO, S.A. DE C.V.",290230.633,NO,2005,2005,0
415125865,2005,6,17,ADJUDICACION DIRECTA,LLOYD GERMANICO DE MEXICO S.DE R.L. DE C.V.,289112.203,NO,2005,2005,0
4124745020,2005,1,14,ADJUDICACION DIRECTA,"NEC DE MEXICO, S.A. DE C.V.",289030.377,NO,2005,2005,0
4106950001,2005,3,22,ADJUDICACION DIRECTA,DET NORSKE VERITAS (U.S.A.) INC.,288742.924,NO,2005,2006,1
4127055056,2005,8,24,ADJUDICACION DIRECTA,"COIMSUR, S.A. DE C.V.",288624.647,NO,2005,2005,0
4124952006,2005,4,28,ADJUDICACION DIRECTA,"GRUPO TAUFE, S.A. DE C.V.",287554.593,NO,2005,2005,0
4127051147,2005,9,1,INVITACION A TRES PERSONAS,"SISTEMAS CENTRALES DE LUBRICACION, S.A. DE C.V.",287288.585,NO,2005,2005,0
4128050039,2005,7,14,ADJUDICACION DIRECTA,"INTERNACIONAL SUMINISTRO, S.A. DE C.V.",287288.585,NO,2005,2005,0
4127055137,2005,12,13,ADJUDICACION DIRECTA,"HOERBIGER DE MEXICO, S.A. DE C.V.*",286593.908,NO,2005,2005,0
4128055035,2005,9,5,ADJUDICACION DIRECTA,"J.A.S.G. CORPORATIVO, S.A. DE C.V.",286092.613,NO,2005,2005,0
4127051071,2005,7,5,INVITACION A TRES PERSONAS,"CASA ROCAS, S DE RL DE CV",285527.021,NO,2005,2005,0
4128050038,2005,7,11,ADJUDICACION DIRECTA,"DVD SISTEMAS, S.A. DE C.V.",285515.199,NO,2005,2005,0
4150950040,2005,11,7,ADJUDICACION DIRECTA,"MOTOROLA, INC",285326.924,NO,2005,2006,1
4125055133,2005,9,9,INVITACION A TRES PERSONAS,"PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO, S.A.",285237.744,NO,2005,2005,0
4125051166,2005,9,26,ADJUDICACION DIRECTA,"REFRIGERACION EQUIPOS Y CONTRATOS, S.A. DE C.V.",285139.832,NO,2005,2005,0
4125055113,2005,9,15,LICITACION PUBLICA INTERNACIONAL,"SIMCA GRUPO INDUSTRIAL, S.A. DE C.V.",285015.737,NO,2005,2005,0
4120055035,2005,11,11,ADJUDICACION DIRECTA,"BOWMAN TECHNOLOGIES, S.A. DE C.V.",284905.154,NO,2005,2005,0
4114950013,2005,11,4,ADJUDICACION DIRECTA,"MOTOROLA, INC",284713.805,NO,2005,2006,1
4124952016,2005,9,12,ADJUDICACION DIRECTA,"EMERSON PROCESS MANAGEMENT,S.A. DE C.V.",283128.221,NO,2005,2005,0
4125055103,2005,9,14,INVITACION A TRES PERSONAS,"REPRESENTACIONES Y MATERIALES DE LA ISLA, S.A. DE",282958.63,NO,2005,2005,0
4125055082,2005,8,31,INVITACION A TRES PERSONAS,"CONTRO-TEC, S.A. DE C.V. *",281582.842,NO,2005,2005,0
4120051132,2005,12,27,ADJUDICACION DIRECTA,"PUEBLA AUTOMOTRIZ, S.A. DE C.V.",280786.169,NO,2005,2005,0
415135854,2005,9,23,ADJUDICACION DIRECTA,"PROCONTRUC DEL SURESTE, S.A. DE C.V.",280416.713,NO,2005,2005,0
4125055188,2005,10,28,ADJUDICACION DIRECTA,"CORPORACION CONSTRUCTORA AZTECA, S.A DE C.V",280148.852,NO,2005,2005,0
4120352002,2005,4,25,LICITACION PUBLICA INTERNACIONAL,"REPRESENTACIONES DEL GOLFO DE MEXICO,S.A. DE C.V.",278754.163,NO,2005,2005,0
4127051044,2005,6,9,ADJUDICACION DIRECTA,LIMPRO NACIONAL S.A. DE C.V.,278731.996,NO,2005,2005,0
4128050029,2005,6,20,ADJUDICACION DIRECTA,"J.A.S.G. CORPORATIVO, S.A. DE C.V.",277653.186,NO,2005,2005,0
4127055108,2005,11,8,ADJUDICACION DIRECTA,"HOERBIGER DE MEXICO, S.A. DE C.V.*",276890.312,NO,2005,2005,0
418815888,2005,10,19,ADJUDICACION DIRECTA,"CARL ZEISS DE MEXICO, S.A. DE C.V.",276532.997,NO,2005,2005,0
4120255001,2005,8,9,ADJUDICACION DIRECTA,"ABASTECEDOR PRINCIPAL NACIONAL, S.A. DE C.V.",276279.647,NO,2005,2005,0
4120452001,2005,5,19,INVITACION A TRES PERSONAS,PROVEEDURIA Y COMERCIALIZADORA HERNANDEZ ESTRADA,274135.97,NO,2005,2005,0
414105925,2005,11,7,ADJUDICACION DIRECTA,SALES OUT SOURCING S.A. DE C.V.,274135.97,NO,2005,2005,0
4123950013,2005,3,14,ADJUDICACION DIRECTA,HYDRALIFT AMCLYDE INC.,273237.439,NO,2005,2005,0
4125051099,2005,9,5,ADJUDICACION DIRECTA,"LEON WEILL, S.A.",272518.937,NO,2005,2005,0
4125051003,2005,3,11,ADJUDICACION DIRECTA,"CONSTRUCCIONES Y SUMINISTROS OPTIMOS, S.A.DE C.V.*",272479.627,NO,2005,2005,0
4120254014,2005,7,6,INVITACION A TRES PERSONAS,"PAPELERIA Y REGALOS ROSBET, S.A. DE C.V.*",272110.689,NO,2005,2005,0
4120051109,2005,11,14,LICITACION PUBLICA NACIONAL,"PRODUCTOS METALICOS STEELE, S.A. DE C.V.",270929.096,NO,2005,2005,0
4120951031,2005,11,18,ADJUDICACION DIRECTA,"GRUPO PROCONSER, S.A. DE C.V.",270862.594,NO,2005,2005,0
415115942,2005,4,8,INVITACION A TRES PERSONAS,ALAMILLA MAYORGA HUGO GUADALUPE,269998.068,NO,2005,2005,0
4120951021,2005,10,10,INVITACION A TRES PERSONAS,"LETRAISLA, S.A. DE C.V.",269794.868,NO,2005,2005,0
4125055176,2005,10,25,ADJUDICACION DIRECTA,"HUDSON PRODUCTS DE MEXICO, S.A. DE C.V.",269684.622,NO,2005,2005,0
4125055095,2005,9,5,LICITACION PUBLICA INTERNACIONAL,"SICA MEDICION, S.A. DE C.V.",269165.979,NO,2005,2005,0
4127055091,2005,10,27,ADJUDICACION DIRECTA,"FRENTE CORPORATION, S.A. DE C.V.",268209.99,NO,2005,2005,0
4120055060,2005,11,23,LICITACION PUBLICA INTERNACIONAL,"VISSION XXI, S.A. DE C.V.",267622.883,NO,2005,2005,0
4125055117,2005,9,15,LICITACION PUBLICA INTERNACIONAL,"INTERNATIONAL TOOL Y SUPPLY MEXICO, S.A. DE C.V.",267334.217,NO,2005,2005,0
410215875,2005,12,16,ADJUDICACION DIRECTA,ESTRUCTURAS CONTINENTAL S.A. DE C.V.,267224.788,NO,2005,2005,0
4125055115,2005,9,15,LICITACION PUBLICA INTERNACIONAL,"SERVICIOS DE INGENIERIA MEDICION Y CONTROLES, S.A.",267118.883,NO,2005,2005,0
4125055160,2005,10,5,ADJUDICACION DIRECTA,REPRESENTACIONES MEXICANAS DE MAQUINARIA Y EQUIPO,266282.771,NO,2005,2005,0
4120051126,2005,12,13,LICITACION PUBLICA NACIONAL,"PUEBLA AUTOMOTRIZ, S.A. DE C.V.",266007.949,NO,2005,2006,1
410305843,2005,10,28,ADJUDICACION DIRECTA,C FER TECHNOLOGIES INC,265566.819,NO,2005,2005,0
4150950056,2005,11,7,ADJUDICACION DIRECTA,"MOTOROLA, INC",264710.791,NO,2005,2006,1
418235849,2005,5,11,ADJUDICACION DIRECTA,"Bureau Veritas Mexicana, S.A. deC.V.",264677.909,NO,2005,2005,0
4127055014,2005,6,14,INVITACION A TRES PERSONAS,"ICG GROUP, S.A. DE C.V.",263752.64,NO,2005,2005,0
4127055107,2005,11,14,ADJUDICACION DIRECTA,"GRUPO PROCONSER, S.A. DE C.V.",262921.737,NO,2005,2005,0
4125051146,2005,9,26,INVITACION A TRES PERSONAS,"COMERCIAL INDUSTRIAL ABASTECEDORA DEL SURESTE,",262244.956,NO,2005,2005,0
414505840,2005,5,4,LICITACION PUBLICA NACIONAL,GUERRA GARZA FERNANDO,260404.048,NO,2005,2006,1
4128050078,2005,10,19,ADJUDICACION DIRECTA,"INTERCAMBIO INDUSTRIAL, S.A. DE C.V.",258247.906,NO,2005,2005,0
4125051154,2005,10,4,ADJUDICACION DIRECTA,"Q-MATIC DE MEXICO, S.A. DE C.V.",257538.552,NO,2005,2005,0
4126950006,2005,7,11,ADJUDICACION DIRECTA,"GARDNER DENVER, INC.",257369.592,NO,2005,2006,1
425005025,2005,12,15,ADJUDICACION DIRECTA,MUBA REPRESENTACIONES S.A. DE C.V.,257155.796,NO,2005,2005,0
415135872,2005,9,20,ADJUDICACION DIRECTA,"IMPRENTA TABASCO, S.A. DE C.V.",257141.018,NO,2005,2005,0
4127055022,2005,7,5,ADJUDICACION DIRECTA,"EMERSON PROCESS MANAGEMENT, S.A. DE C.V.",256948.516,NO,2005,2005,0
4125051032,2005,7,18,INVITACION A TRES PERSONAS,"PINTURAS E IMPERMEABILIZANTES RAMXA, S.A. DE C.V.",256782.439,NO,2005,2005,0
4120254009,2005,6,13,LICITACION PUBLICA INTERNACIONAL,"ECOTAB, S.A. DE C.V.*",256257.989,NO,2005,2005,0
4120051127,2005,12,15,ADJUDICACION DIRECTA,"OPERADORA FACTORY, S.A. DE C.V.",255897.342,NO,2005,2005,0
4127051098,2005,7,18,ADJUDICACION DIRECTA,"WALWORTH VALVULAS, S.A. DE C.V.",255258.272,NO,2005,2005,0
4125051086,2005,8,31,ADJUDICACION DIRECTA,"CIA. GENERAL DE PROCURA Y CONSTRUCCION,",255207.864,NO,2005,2005,0
4127051181,2005,10,27,ADJUDICACION DIRECTA,"CONSTRUCCIONES Y SUMINISTROS OFF SHORE, S.A. DE C.",254394.042,NO,2005,2005,0
4127051072,2005,7,5,INVITACION A TRES PERSONAS,"LAB SCIENTIFIC, S.A. DE C.V.",252559.769,NO,2005,2005,0
4124954033,2005,12,19,LICITACION PUBLICA INTERNACIONAL,BANDA ALONSO MARIBEL,252080.588,NO,2005,2006,1
4120252021,2005,12,1,INVITACION A TRES PERSONAS,"SISTEMAS AVANZADOS EN COMPUTACION DE MEXICO,S.A.DE",250311.825,NO,2005,2005,0
4141950008,2005,8,18,ADJUDICACION DIRECTA,"MOTOROLA, INC",250273.919,NO,2005,2005,0
4128950004,2005,5,9,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,250017.871,NO,2005,2005,0
424015002,2005,12,2,ADJUDICACION DIRECTA,"HYDROTESTING SERVICE, S.A. DE C.V.",249751.908,NO,2005,2005,0
4150950039,2005,11,7,ADJUDICACION DIRECTA,"MOTOROLA, INC",249703.125,NO,2005,2005,0
4127055004,2005,4,21,INVITACION A TRES PERSONAS,"GRUPO INDUSTRIAL HEGUES, S.A. DE C.V.*",249175.46,NO,2005,2005,0
4120055054,2005,11,23,LICITACION PUBLICA INTERNACIONAL,"QUALLY INTEGRACION Y SISTEMAS, S.A. DE C.V.",249138.566,NO,2005,2005,0
4121952001,2005,7,7,LICITACION PUBLICA INTERNACIONAL,"CASA ROCAS, S DE RL DE CV",248436.646,NO,2005,2005,0
4114950025,2005,10,19,ADJUDICACION DIRECTA,"MOTOROLA, INC",247251.522,NO,2005,2005,0
4120254004,2005,5,3,INVITACION A TRES PERSONAS,"PAPELERIA Y REGALOS ROSBET, S.A. DE C.V.*",245678.07,NO,2005,2005,0
4125051194,2005,11,14,ADJUDICACION DIRECTA,"DIBOCH, S.A. DE C.V.",245318.442,NO,2005,2006,1
4127055098,2005,10,25,INVITACION A TRES PERSONAS,"LETRAISLA, S.A. DE C.V.",245190.818,NO,2005,2005,0
412005803,2005,2,9,ADJUDICACION DIRECTA,"RE-TURBO, S.A. DE C.V.",244303.592,NO,2005,2005,0
4120051093,2005,11,7,INVITACION A TRES PERSONAS,"GRUPO MALSOR, S.A. DE C.V.",244198.253,NO,2005,2005,0
422005001,2005,11,18,ADJUDICACION DIRECTA,"LETRAISLA, S.A. DE C.V.",243293.53,NO,2005,2005,0
4120951024,2005,10,11,INVITACION A TRES PERSONAS,"INGENIERIA Y SUMINISTROS PETROLEROS, S.A. DE C.V.",242953.927,NO,2005,2005,0
4128050025,2005,6,8,ADJUDICACION DIRECTA,"RHACOR,S.A. DE C.V.",242687.919,NO,2005,2005,0
4125051181,2005,10,20,INVITACION A TRES PERSONAS,"REPRESENTACIONES EL AGUILA, S.A. DE C.V.",242658.362,NO,2005,2005,0
4120055051,2005,11,23,LICITACION PUBLICA INTERNACIONAL,"ORBEN COMUNICACIONES, S.A. DE C.V.",242062.507,NO,2005,2005,0
4128050022,2005,5,27,ADJUDICACION DIRECTA,LIMPRO NACIONAL S.A DE C.V.,242061.322,NO,2005,2005,0
4120051009,2005,2,24,ADJUDICACION DIRECTA,"CGM COLOR, S.A. DE C.V.",241180.541,NO,2005,2005,0
4127051196,2005,11,29,ADJUDICACION DIRECTA,"SUMINISTROS Y MANTENIMIENTO INTEGRAL, S.A. DE C.V.",240258.38,NO,2005,2005,0
4128950014,2005,12,5,ADJUDICACION DIRECTA,NATIONAL TANK COMPANY,240026.613,NO,2005,2005,0
4127055006,2005,4,28,INVITACION A TRES PERSONAS,"PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO, S.A.",239296.176,NO,2005,2005,0
4150950072,2005,12,29,ADJUDICACION DIRECTA,"MOTOROLA, INC",238838.222,NO,2005,2006,1
4125051116,2005,9,15,INVITACION A TRES PERSONAS,"SERVICIOS INFORMATICOS Y TECNOLOGICOS, S.A. DE",237705.634,NO,2005,2005,0
4128050013,2005,4,20,ADJUDICACION DIRECTA,"SERVICIOS INDUSTRIALES Y PETROLEROS EWALD, S.A. DE",237582.044,NO,2005,2005,0
4125055101,2005,9,12,LICITACION PUBLICA INTERNACIONAL,"SUMINISTROS INDUSTRIALES CARRIZALES, S.A. DE C.V.*",237316.166,NO,2005,2006,1
4125051188,2005,11,9,ADJUDICACION DIRECTA,"PROYECTOS PENINSULARES, S.A. DE C.V.",236522.741,NO,2005,2005,0
4127051220,2005,12,26,LICITACION PUBLICA INTERNACIONAL,"SUPPLY TEK INDUSTRIES, S.A. DE C.V.",236451.51,NO,2005,2006,1
415115818,2005,1,14,ADJUDICACION DIRECTA,CACHO CRUZ IMELDA ELIZABETH,236450.476,NO,2005,2006,1
4180950050,2005,11,22,ADJUDICACION DIRECTA,"KAPPA NORTH AMERICA,. INC.",236224.606,NO,2005,2005,0
4122352002,2005,3,10,LICITACION PUBLICA INTERNACIONAL,"MAQUINARIA DOGA, S.A.DE C.V.*",235771.712,NO,2005,2005,0
4127051099,2005,7,5,ADJUDICACION DIRECTA,"CONSTRUCCIONES Y SUMINISTROS OFF SHORE, S.A. DE C.",235316.543,NO,2005,2005,0
4126950025,2005,10,18,ADJUDICACION DIRECTA,"MOTOROLA, INC",234639.08,NO,2005,2005,0
4123950035,2005,5,4,ADJUDICACION DIRECTA,DRESSER-RAND COMPANY (TURBO PROD. DIV),233803.268,NO,2005,2005,0
4125055068,2005,8,15,LICITACION PUBLICA INTERNACIONAL,AUTOMATIZACION INSTRUMENTACION Y REPRESENTACION,233728.546,NO,2005,2005,0
415115812,2005,1,3,ADJUDICACION DIRECTA,ICSI CORPORATIVO S.A. DE C.V.,233696.85,NO,2005,2005,0
428415002,2005,12,13,ADJUDICACION DIRECTA,"EACO MEXICANA, S.A. DE C.V.",232467.302,NO,2005,2005,0
4125051156,2005,9,29,LICITACION PUBLICA INTERNACIONAL,"URBANIA QUIMICA,S.A. DE C.V.",232254.496,NO,2005,2005,0
4123940116,2005,1,7,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,231985.193,NO,2005,2005,0
4127051123,2005,9,5,INVITACION A TRES PERSONAS,"URBANIA QUIMICA, S.A. DE C.V.",231171.253,NO,2005,2005,0
4128050061,2005,8,30,ADJUDICACION DIRECTA,"SUMINISTROS ESPECIALIZADOS XOLO, S.A. DE C.V.",230540.223,NO,2005,2005,0
4125055086,2005,8,22,LICITACION PUBLICA INTERNACIONAL,"SUMINISTROS INDUSTRIALES CARRIZALES, S.A. DE C.V.*",229815.408,NO,2005,2005,0
4120051078,2005,9,8,ADJUDICACION DIRECTA,"PROMOTORA NACIONAL DE MOTOCICLETAS, S.A. DE C.V.",229769.095,NO,2005,2005,0
428045001,2005,11,30,INVITACION A TRES PERSONAS,"PROVEEDORES Y SERVICIOS DEL GOLFO,",229513.136,NO,2005,2005,0
4125055109,2005,9,15,LICITACION PUBLICA INTERNACIONAL,"EMERSON PROCESS MANAGEMENT, S.A. DE C.V.",227990.358,NO,2005,2005,0
4120055006,2005,4,7,ADJUDICACION DIRECTA,"GRUPO MALSOR, S.A. DE C.V.",227942.212,NO,2005,2005,0
4127751026,2005,5,6,ADJUDICACION DIRECTA,"SISTEMAS CONTINO, S.A. DE C.V.",227407.24,NO,2005,2005,0
410305844,2005,11,7,ADJUDICACION DIRECTA,CENTRO DE ARBITRAJE DE MEXICO S.A. DE C.V.,226106.757,NO,2005,2005,0
4125055186,2005,11,30,ADJUDICACION DIRECTA,"TELEINFORMATICA EN SERVICIOS AVANAZADOS, S.A. DE",225981.226,NO,2005,2006,1
4120951027,2005,11,14,INVITACION A TRES PERSONAS,"CONSTRUCCIONES E INGENIERIA PRADO, S.A. DE C.V.",225552.13,NO,2005,2005,0
4127051160,2005,9,29,ADJUDICACION DIRECTA,"GRUPO KOPOMA, S.A. DE C.V.",225179.098,NO,2005,2005,0
4125051149,2005,9,21,INVITACION A TRES PERSONAS,"MEL DE MEXICO,SA DE CV.",224624.501,NO,2005,2005,0
4120252022,2005,12,1,INVITACION A TRES PERSONAS,"SISTEMAS AVANZADOS EN COMPUTACION DE MEXICO,S.A.DE",223806.01,NO,2005,2005,0
4128050024,2005,6,8,ADJUDICACION DIRECTA,INFRA DEL SUR S.A. DE C.V.*,222507.108,NO,2005,2005,0
410215801,2005,4,19,ADJUDICACION DIRECTA,"TECNO CAR, S.A. DE C.V.",221673.291,NO,2005,2005,0
410815802,2005,10,5,INVITACION A TRES PERSONAS,THORAL INSTALACIONES Y CONSTRUCCIONES S.A. DE C.V.,221673.291,NO,2005,2005,0
4120352003,2005,5,6,LICITACION PUBLICA INTERNACIONAL,"EQUIPOS INDUSTRIALES AUTONOMOS, S.A. DE C.V.",221673.291,NO,2005,2005,0
4127051215,2005,12,16,LICITACION PUBLICA INTERNACIONAL,REPRESENTACIONES INDUSTRIALES Y SERVICIOS,221673.291,NO,2005,2006,1
415105812,2005,3,1,ADJUDICACION DIRECTA,"PERKIN ELMER DE MEXICO, S.A.",221673.291,NO,2005,2005,0
418235968,2005,10,7,ADJUDICACION DIRECTA,MANTENIMIENTO Y FABRICACION INDUSTRIAL FRANCO S.A. DE C.V.,221673.291,NO,2005,2005,0
4128050070,2005,9,26,ADJUDICACION DIRECTA,"PROCONTRUC DEL SURESTE, S.A. DE C.V.",221451.618,NO,2005,2005,0
415125969,2005,8,10,ADJUDICACION DIRECTA,"DIPIASA, S.A. DE C.V.",221240.141,NO,2005,2005,0
4125055178,2005,10,31,INVITACION A TRES PERSONAS,"PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO, S.A.",220837.171,NO,2005,2005,0
4127051038,2005,6,3,INVITACION A TRES PERSONAS,"GRUPO INDUSTRIAL PALMA, S.A. DE C.V.",219226.018,NO,2005,2005,0
4120051104,2005,11,14,LICITACION PUBLICA NACIONAL,"PRODUCTOS METALICOS STEELE, S.A. DE C.V.",218986.611,NO,2005,2005,0
4128050084,2005,10,24,ADJUDICACION DIRECTA,"COMERCIALIZADORA MEXICANA INTEGRAL, S.A. DE C.V.",218735.085,NO,2005,2005,0
4125051192,2005,11,11,ADJUDICACION DIRECTA,"3M MEXICO, S.A. DE C.V.*",218333.413,NO,2005,2005,0
4127055097,2005,10,27,ADJUDICACION DIRECTA,"SUMINISTROS INDUSTRIALES CARRIZALES, S.A. DE C.V.*",217852.523,NO,2005,2005,0
4125055206,2005,11,11,ADJUDICACION DIRECTA,MEXICANA EN COMERCIALIZACION AUTOMATIZADA DE,216971.103,NO,2005,2005,0
4125051033,2005,7,21,INVITACION A TRES PERSONAS,"INTER DEL CARIBE, S. A. DE C.V.*",216954.827,NO,2005,2005,0
4128050015,2005,4,29,ADJUDICACION DIRECTA,"ANDAMIOS ATLAS, S.A. DE C.V.",216785.099,NO,2005,2005,0
4128050057,2005,8,29,ADJUDICACION DIRECTA,"SERVICIOS INDUSTRIALES Y PETROLEROS EWALD, S.A. DE",216450.52,NO,2005,2005,0
4150950059,2005,11,18,ADJUDICACION DIRECTA,LUFKIN AUTOMATION,216103.75,NO,2005,2005,0
4125055144,2005,9,23,LICITACION PUBLICA INTERNACIONAL,"PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO, S.A.",215579.589,NO,2005,2005,0
4127055084,2005,9,30,INVITACION A TRES PERSONAS,"MATERIALES INDUSTRIALES DE COATZACOALCOS, S.A.",215491.976,NO,2005,2005,0
4127051031,2005,6,1,ADJUDICACION DIRECTA,"GRUPO INDUSTRIAL PALMA, S.A. DE C.V.",215271.366,NO,2005,2005,0
4128950011,2005,8,15,ADJUDICACION DIRECTA,SOLAR TURBINES INCORPORATED,214472.589,NO,2005,2005,0
4124952027,2005,11,11,INVITACION A TRES PERSONAS,"FERRETERIA LA FRAGUA, S.A. DE C.V.",214032.952,NO,2005,2005,0
4124752001,2005,7,8,ADJUDICACION DIRECTA,"CAVIMEX DEL NORTE, S.A. DE C.V.",213606.674,NO,2005,2005,0
4120951010,2005,8,10,INVITACION A TRES PERSONAS,PALMA PEREZ JOSE CONCEPCION,212907.738,NO,2005,2005,0
4120951006,2005,7,7,INVITACION A TRES PERSONAS,"INTER DEL CARIBE, S.A. DE C.V.",212303.959,NO,2005,2005,0
4114940084,2005,2,2,ADJUDICACION DIRECTA,BAKER - SPD,211616.846,NO,2005,2005,0
4125051155,2005,9,29,LICITACION PUBLICA INTERNACIONAL,"MEL DE MEXICO,SA DE CV.",209809.336,NO,2005,2005,0
4150950038,2005,11,9,ADJUDICACION DIRECTA,"MOTOROLA, INC",207542.816,NO,2005,2006,1
4125052036,2005,9,12,LICITACION PUBLICA INTERNACIONAL,SANTOS NAVARRO INGENIEROS S.A. DE C.V.,207418.738,NO,2005,2006,1
4127055124,2005,12,6,ADJUDICACION DIRECTA,"ALFA LAVAL, S.A. DE C.V.",207208.781,NO,2005,2006,1
4127551002,2005,3,3,ADJUDICACION DIRECTA,"TEMPLE ELECTRICIDAD, S.A. DE C.V.*",206510.424,NO,2005,2005,0
4127051007,2005,3,30,ADJUDICACION DIRECTA,"PROVEEDORA YAAGEI, S.A. DE C.V.",206206.407,NO,2005,2005,0
4125051151,2005,9,19,INVITACION A TRES PERSONAS,"SEINFE, S.A. DE C.V.",206067.491,NO,2005,2005,0
422115002,2005,11,28,ADJUDICACION DIRECTA,"CORPORACION LUMAR, S.A. DE C.V.",206065.537,NO,2005,2005,0
4120951028,2005,11,11,INVITACION A TRES PERSONAS,VALENCIA AGUILAR ALEJANDRA ISABEL,205503.377,NO,2005,2005,0
4128050058,2005,9,2,INVITACION A TRES PERSONAS,"TUBRIVALCO, S.A. DE C.V.",204803.954,NO,2005,2005,0
4127051058,2005,6,7,INVITACION A TRES PERSONAS,"MARTINEZ SANTOPIETRO, S.A. DE C.V.",203939.428,NO,2005,2005,0
4120051121,2005,11,30,ADJUDICACION DIRECTA,"GRUPO RAYPAMEX, S.A. DE C.V.",203606.918,NO,2005,2005,0
4127055117,2005,11,11,ADJUDICACION DIRECTA,"TALLERES PORTATILES, S.A. DE C.V.",203219.681,NO,2005,2005,0
4128050005,2005,3,22,ADJUDICACION DIRECTA,"INDUSTRIAS Y SERVICIOS JAC, S.A. DE C.V.",203200.517,NO,2005,2005,0
4126950028,2005,11,27,ADJUDICACION DIRECTA,DETECTOR ELECTRONICS CORPORATION,202744.801,NO,2005,2006,1
4125051110,2005,9,12,LICITACION PUBLICA INTERNACIONAL,"EQUIPOS ELECTROMECANICOS DE PRECISION, S.A. DE",202619.733,NO,2005,2006,1
4125055210,2005,12,19,LICITACION PUBLICA INTERNACIONAL,"DAHFSA, S.A. DE C.V.",202437.074,NO,2005,2006,1
4120955005,2005,9,23,ADJUDICACION DIRECTA,"MEMCO SISTEMAS DE SEPARACION, S.A. DE C.V.",201713.573,NO,2005,2005,0
4120252016,2005,9,30,ADJUDICACION DIRECTA,"MULTICOMERCIAL SURESTE, S. DE R.L. DE C.V.",201634.025,NO,2005,2005,0
4120051105,2005,11,14,LICITACION PUBLICA NACIONAL,INDUSTRIAS RIVIERA S.A.DE C.V.,200878.858,NO,2005,2005,0
4128050079,2005,10,3,ADJUDICACION DIRECTA,"ECOTAB, S.A. DE C.V.*",200494.093,NO,2005,2005,0
4120355006,2005,8,5,INVITACION A TRES PERSONAS,"GRUPO DIARQCO, S.A. DE C.V.",200275.17,NO,2005,2005,0
4128950001,2005,4,6,ADJUDICACION DIRECTA,DETECTOR ELECTRONICS CORPORATION,199563.035,NO,2005,2005,0
4120252010,2005,8,24,INVITACION A TRES PERSONAS,EMMA CRUZ PEREZ,199505.962,NO,2005,2005,0
414104993,2005,1,5,ADJUDICACION DIRECTA,BENJAMIN MAR MEZA,199505.962,NO,2005,2006,1
410305841,2005,10,14,INVITACION A TRES PERSONAS,UNIVERSIDAD OLMECA A. C.,198840.942,SI,2005,2005,0
4120355005,2005,8,4,INVITACION A TRES PERSONAS,"INDUSTRIAL ALDAKE, S.A. DE C.V.",197318.312,NO,2005,2005,0
